household_size,number_of_rooms,daily_supply_hours,light_bulb_count,fan_count,television_count,fridge_count,ac_count,average_ac_usage_hours,bulb_energy_proxy,fan_energy_proxy,tv_energy_proxy,fridge_energy_proxy,ac_energy_proxy,total_selected_appliances,cooling_appliance_count,room_person_ratio,estimated_monthly_kwh
10,8,1.0,8,0,0,0,0,0,8.0,0.0,0.0,0,0,8,0,0.8,2.4000000000000004
15,9,5.0,8,1,1,1,0,0,40.0,5.0,4.0,12,0,11,1,0.6,22.25
4,4,6.0,9,3,2,1,0,0,54.0,18.0,8.0,12,0,15,3,1.0,42.0
7,10,6.0,10,2,1,1,0,0,60.0,12.0,4.0,12,0,14,2,1.4285714285714286,23.8125
2,5,20.0,8,3,2,1,1,4,48.0,24.0,8.0,12,4,15,4,2.5,153.2325
6,6,18.0,8,4,3,1,1,4,48.0,32.0,12.0,12,4,17,5,1.0,153.2325
6,6,15.0,6,3,1,1,0,0,36.0,24.0,4.0,12,0,11,3,1.0,68.34375
1,3,18.0,3,2,1,1,0,0,18.0,16.0,4.0,12,0,7,2,3.0,104.2875
7,8,18.0,8,8,2,0,0,0,48.0,64.0,8.0,0,0,18,8,1.1428571428571428,126.225
2,3,15.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,1.5,31.3125
4,5,19.0,3,2,0,0,0,0,18.0,16.0,0.0,0,0,5,2,1.25,21.137500000000003
29,13,1.0,6,1,0,0,0,0,6.0,1.0,0.0,0,0,7,1,0.4482758620689655,0.8400000000000001
15,7,5.0,6,0,0,0,0,0,30.0,0.0,0.0,0,0,6,0,0.4666666666666667,0.0
12,5,3.0,7,1,2,0,0,0,21.0,3.0,6.0,0,0,10,1,0.4166666666666667,6.0600000000000005
5,4,8.0,12,5,2,1,0,0,72.0,40.0,8.0,12,0,20,5,0.8,65.85
4,3,7.0,5,2,1,1,0,0,30.0,14.0,4.0,12,0,9,2,0.75,36.05
5,5,15.0,20,8,2,1,1,4,120.0,64.0,8.0,12,4,32,9,1.0,153.2325
7,3,0.0,9,2,1,0,0,0,0.0,0.0,0.0,0,0,12,2,0.42857142857142855,16.290000000000003
4,2,3.0,6,1,1,0,0,0,18.0,3.0,3.0,0,0,8,1,0.5,11.670000000000002
1,1,4.0,4,1,0,0,0,0,16.0,4.0,0.0,0,0,5,1,1.0,6.93
7,4,5.0,10,3,2,1,0,0,50.0,15.0,8.0,12,0,16,3,0.5714285714285714,42.65625
8,4,4.0,10,3,1,1,0,0,40.0,12.0,4.0,12,0,15,3,0.5,31.8
7,4,4.0,12,2,1,1,0,0,48.0,8.0,4.0,12,0,16,2,0.5714285714285714,29.700000000000003
1,1,0.0,2,1,0,0,0,0,0.0,0.0,0.0,0,0,3,1,1.0,7.080000000000002
11,4,5.0,15,4,2,1,0,0,75.0,20.0,8.0,12,0,22,4,0.36363636363636365,50.25
5,8,11.0,6,2,1,0,0,0,36.0,16.0,4.0,0,0,9,2,1.6,37.4
5,7,5.0,6,1,1,0,0,0,30.0,5.0,4.0,0,0,8,1,1.4,11.875
5,6,14.0,10,4,0,0,0,0,60.0,32.0,0.0,0,0,14,4,1.2,84.525
6,5,8.0,4,2,0,0,0,0,24.0,16.0,0.0,0,0,6,2,0.8333333333333334,17.0
6,8,10.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,1.3333333333333333,61.5
5,4,6.0,1,2,1,0,0,0,6.0,12.0,4.0,0,0,4,2,0.8,26.325
6,4,11.0,1,2,1,0,0,0,6.0,16.0,4.0,0,0,4,2,0.6666666666666666,43.8625
5,8,8.0,1,2,1,1,0,0,6.0,16.0,4.0,12,0,5,2,1.6,48.7
10,3,10.0,10,3,1,0,0,0,60.0,24.0,4.0,0,0,14,3,0.3,58.75
7,5,18.0,7,4,2,1,1,4,42.0,32.0,8.0,12,4,15,5,0.7142857142857143,153.2325
4,2,18.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.5,110.70000000000002
6,5,19.0,11,6,2,1,0,0,66.0,48.0,8.0,12,0,20,6,0.8333333333333334,153.2325
5,4,18.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.8,108.0
1,2,18.0,4,1,1,1,0,0,24.0,8.0,4.0,12,0,7,1,2.0,89.10000000000001
9,10,3.0,26,0,0,0,0,0,78.0,0.0,0.0,0,0,26,0,1.1111111111111112,3.12
8,2,2.0,6,0,0,0,0,0,12.0,0.0,0.0,0,0,6,0,0.25,0.36
16,6,2.0,6,0,0,0,0,0,12.0,0.0,0.0,0,0,6,0,0.375,0.36
8,6,2.0,3,3,0,0,0,0,6.0,6.0,0.0,0,0,6,3,0.75,1.2600000000000002
9,6,2.0,9,3,0,0,0,0,18.0,6.0,0.0,0,0,12,3,0.6666666666666666,2.7
5,2,0.0,2,0,1,0,0,0,0.0,0.0,0.0,0,0,3,0,0.4,3.96
2,2,5.0,5,2,1,0,0,0,25.0,10.0,4.0,0,0,8,2,1.0,6.71875
3,2,0.0,2,1,0,0,0,0,0.0,0.0,0.0,0,0,3,1,0.6666666666666666,2.28
5,3,3.0,5,0,0,0,0,0,15.0,0.0,0.0,0,0,5,0,0.6,1.38
11,3,3.0,4,0,0,0,0,0,12.0,0.0,0.0,0,0,4,0,0.2727272727272727,0.81
5,2,3.0,3,0,0,0,0,0,9.0,0.0,0.0,0,0,3,0,0.4,0.6300000000000001
10,3,10.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.3,5.750000000000001
4,2,3.0,4,0,0,0,0,0,12.0,0.0,0.0,0,0,4,0,0.5,0.9
8,2,8.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.25,2.8
2,2,4.0,4,0,0,0,0,0,16.0,0.0,0.0,0,0,4,0,1.0,1.0799999999999998
5,2,2.0,4,0,0,0,0,0,8.0,0.0,0.0,0,0,4,0,0.4,0.5399999999999999
6,6,19.0,8,3,2,1,0,0,48.0,24.0,8.0,12,0,14,3,1.0,153.2325
7,4,5.0,8,2,1,1,0,0,40.0,10.0,4.0,12,0,12,2,0.5714285714285714,29.5
12,10,23.0,3,2,1,0,0,0,18.0,16.0,4.0,0,0,6,2,0.8333333333333334,46.575
2,2,1.0,4,1,0,0,0,0,4.0,1.0,0.0,0,0,5,1,1.0,2.43
4,3,5.0,7,0,0,0,0,0,35.0,0.0,0.0,0,0,7,0,0.75,0.0
7,3,10.0,5,2,0,0,0,0,30.0,16.0,0.0,0,0,7,2,0.42857142857142855,23.250000000000004
4,8,8.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,2.0,1.5
2,10,11.0,4,2,1,1,1,4,24.0,16.0,4.0,12,4,9,3,5.0,116.05
2,3,6.0,3,1,0,0,0,0,18.0,6.0,0.0,0,0,4,1,1.5,4.5
6,8,6.0,6,3,2,1,1,4,36.0,18.0,8.0,12,4,13,4,1.3333333333333333,85.8375
1,15,8.0,1,1,1,0,0,0,6.0,8.0,4.0,0,0,3,1,15.0,14.1
10,4,4.0,12,4,1,0,0,0,48.0,16.0,4.0,0,0,17,4,0.4,11.22
8,3,6.0,10,3,1,0,0,0,60.0,18.0,4.0,0,0,14,3,0.375,12.45
6,3,5.0,10,1,1,0,0,0,50.0,5.0,4.0,0,0,12,1,0.5,7.312500000000001
7,3,5.0,10,3,1,0,0,0,50.0,15.0,4.0,0,0,14,3,0.42857142857142855,10.0
9,3,6.0,8,3,0,0,0,0,48.0,18.0,0.0,0,0,11,3,0.3333333333333333,2.1
6,3,6.0,10,3,1,0,0,0,60.0,18.0,4.0,0,0,14,3,0.5,12.525
6,3,5.0,8,2,1,0,0,0,40.0,10.0,4.0,0,0,11,2,0.5,6.0
2,2,6.0,4,2,1,0,0,0,24.0,12.0,4.0,0,0,7,2,1.0,8.1
6,4,18.0,8,2,1,0,0,0,48.0,16.0,4.0,0,0,11,2,0.6666666666666666,41.7375
7,6,18.0,8,2,1,1,0,0,48.0,16.0,4.0,12,0,12,2,0.8571428571428571,106.20000000000002
7,6,17.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.8571428571428571,97.00625
5,6,15.0,5,3,1,0,0,0,30.0,24.0,4.0,0,0,9,3,1.2,56.43750000000001
7,4,8.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.5714285714285714,43.0
5,3,9.0,6,3,1,1,0,0,36.0,24.0,4.0,12,0,11,3,0.6,59.962500000000006
5,1,8.0,2,2,1,1,0,0,12.0,16.0,4.0,12,0,6,2,0.2,34.4
9,1,8.0,6,2,0,0,0,0,36.0,16.0,0.0,0,0,8,2,0.1111111111111111,18.4
2,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5,0.54
4,3,2.0,3,2,1,1,0,0,6.0,4.0,2.0,12,0,7,2,0.75,17.94
1,2,20.0,7,2,1,1,0,0,42.0,16.0,4.0,12,0,11,2,2.0,89.5
2,7,0.0,18,3,1,0,0,0,0.0,0.0,0.0,0,0,22,3,3.5,16.2
4,5,4.0,5,2,1,0,0,0,20.0,8.0,4.0,0,0,8,2,1.25,7.800000000000001
4,1,5.0,4,1,0,1,0,0,20.0,5.0,0.0,12,0,6,1,0.25,13.375000000000002
3,1,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0.3333333333333333,0.36
8,8,7.0,5,1,1,1,1,4,30.0,7.0,4.0,12,4,9,2,1.0,70.7875
6,5,7.0,4,1,1,1,0,0,24.0,7.0,4.0,12,0,7,1,0.8333333333333334,37.5375
7,5,8.0,4,3,1,1,0,0,24.0,24.0,4.0,12,0,9,3,0.7142857142857143,68.69999999999999
5,3,6.0,5,3,1,1,0,0,30.0,18.0,4.0,12,0,10,3,0.6,50.175
6,5,8.0,5,2,1,1,1,4,30.0,16.0,4.0,12,4,10,3,0.8333333333333334,93.29999999999998
14,8,3.0,4,1,1,0,0,0,12.0,3.0,3.0,0,0,6,1,0.5714285714285714,2.94
4,2,0.0,3,1,1,1,0,0,0.0,0.0,0.0,12,0,6,1,0.5,10.89
2,2,24.0,2,0,0,0,0,0,12.0,0.0,0.0,0,0,2,0,1.0,3.6
1,1,15.0,3,2,0,0,0,0,18.0,16.0,0.0,0,0,5,2,1.0,34.40625
4,2,10.0,1,1,1,0,0,0,6.0,8.0,4.0,0,0,3,1,0.5,28.687500000000004
1,1,6.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,1.0,1.6125
22,4,10.0,12,0,1,0,0,0,72.0,0.0,4.0,0,0,13,0,0.18181818181818182,21.437500000000004
4,2,10.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,0.5,12.625
2,2,8.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,1.0,1.8
5,2,3.0,5,1,1,0,0,0,15.0,3.0,3.0,0,0,7,1,0.4,7.14
3,2,24.0,4,0,0,1,0,0,24.0,0.0,0.0,12,0,5,0,0.6666666666666666,59.1
4,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.25,0.3
5,2,15.0,4,1,1,1,0,0,24.0,8.0,4.0,12,0,7,1,0.4,68.8125
4,2,8.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,0.5,10.75
2,1,4.0,2,1,1,0,0,0,8.0,4.0,4.0,0,0,4,1,0.5,4.44
5,3,6.0,6,4,1,1,0,0,36.0,24.0,4.0,12,0,12,4,0.6,29.775
3,2,0.0,3,1,0,0,0,0,0.0,0.0,0.0,0,0,4,1,0.6666666666666666,2.16
1,1,10.0,2,1,1,0,0,0,12.0,8.0,4.0,0,0,4,1,1.0,8.6875
3,1,10.0,2,1,1,0,0,0,12.0,8.0,4.0,0,0,4,1,0.3333333333333333,8.375000000000002
18,14,2.0,16,0,0,0,0,0,32.0,0.0,0.0,0,0,16,0,0.7777777777777778,5.25
8,4,2.0,6,0,0,0,0,0,12.0,0.0,0.0,0,0,6,0,0.5,1.1700000000000002
9,7,6.0,8,3,1,0,0,0,48.0,18.0,4.0,0,0,12,3,0.7777777777777778,23.475
6,6,8.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,1.0,7.299999999999999
3,3,7.0,4,1,1,0,0,0,24.0,7.0,4.0,0,0,6,1,1.0,15.225
1,7,5.0,3,1,1,0,0,0,15.0,5.0,4.0,0,0,5,1,7.0,9.250000000000002
4,6,12.0,5,2,1,0,0,0,30.0,16.0,4.0,0,0,8,2,1.5,37.05
1,10,10.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,10.0,9.0625
6,4,11.0,6,3,1,0,0,0,36.0,24.0,4.0,0,0,10,3,0.6666666666666666,45.375
3,6,11.0,4,1,1,0,0,0,24.0,8.0,4.0,0,0,6,1,2.0,23.925
2,8,13.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,4.0,25.1875
5,10,8.0,3,1,1,1,0,0,18.0,8.0,4.0,12,0,6,1,2.0,36.6
1,10,6.0,1,1,1,0,0,0,6.0,6.0,4.0,0,0,3,1,10.0,9.7125
8,3,9.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.375,51.1875
5,5,7.0,8,2,1,1,0,0,48.0,14.0,4.0,12,0,12,2,1.0,39.11250000000001
4,12,15.0,4,2,1,0,0,0,24.0,16.0,4.0,0,0,7,2,3.0,42.28125
5,9,10.0,5,2,1,1,0,0,30.0,16.0,4.0,12,0,9,2,1.8,47.25000000000001
7,5,2.0,6,0,0,0,0,0,12.0,0.0,0.0,0,0,6,0,0.7142857142857143,0.42
17,20,14.0,30,0,0,0,0,0,180.0,0.0,0.0,0,0,30,0,1.1764705882352942,45.150000000000006
7,15,0.0,18,0,0,0,0,0,0.0,0.0,0.0,0,0,18,0,2.142857142857143,8.64
7,6,13.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,0.8571428571428571,5.6875
19,8,0.0,20,0,0,0,0,0,0.0,0.0,0.0,0,0,20,0,0.42105263157894735,7.2
5,4,9.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,0.8,3.825
8,3,10.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.375,1.875
8,5,5.0,4,0,0,0,0,0,20.0,0.0,0.0,0,0,4,0,0.625,0.84375
7,6,10.0,7,3,2,1,0,0,42.0,24.0,8.0,12,0,13,3,0.8571428571428571,91.625
4,5,5.0,5,2,1,0,0,0,25.0,10.0,4.0,0,0,8,2,1.25,22.1875
8,5,7.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.625,1.1375
14,4,3.0,6,0,0,0,0,0,18.0,0.0,0.0,0,0,6,0,0.2857142857142857,1.8
8,7,4.0,4,2,0,1,0,0,16.0,8.0,0.0,12,0,7,2,0.875,15.6
16,8,12.0,13,1,0,0,0,0,78.0,8.0,0.0,0,0,14,1,0.5,37.2
9,10,7.0,16,7,2,1,0,0,96.0,49.0,8.0,12,0,26,7,1.1111111111111112,97.0375
3,6,4.0,15,0,2,0,0,0,60.0,0.0,8.0,0,0,17,0,2.0,22.230000000000004
4,4,3.0,4,4,0,0,0,0,12.0,12.0,0.0,0,0,8,4,1.0,10.47
10,8,12.0,18,4,2,0,0,0,108.0,32.0,8.0,0,0,24,4,0.8,101.4
6,3,5.0,3,3,2,1,0,0,15.0,15.0,8.0,12,0,9,3,0.5,33.59375
15,7,12.0,10,0,0,0,0,0,60.0,0.0,0.0,0,0,10,0,0.4666666666666667,19.5
16,23,10.0,43,12,3,1,0,0,258.0,96.0,12.0,12,0,59,12,1.4375,153.2325
5,3,4.0,5,2,1,0,0,0,20.0,8.0,4.0,0,0,8,2,0.6,9.42
11,5,0.0,10,4,3,0,0,0,0.0,0.0,0.0,0,0,17,4,0.45454545454545453,30.78
8,1,0.0,2,1,1,0,0,0,0.0,0.0,0.0,0,0,4,1,0.125,7.860000000000001
4,2,0.0,4,2,2,0,0,0,0.0,0.0,0.0,0,0,8,2,0.5,22.08
7,4,0.0,6,4,2,1,0,0,0.0,0.0,0.0,12,0,13,4,0.5714285714285714,37.470000000000006
14,5,8.0,7,0,0,1,0,0,42.0,0.0,0.0,12,0,8,0,0.35714285714285715,22.5
5,3,5.0,4,0,0,0,0,0,20.0,0.0,0.0,0,0,4,0,0.6,1.5
18,4,4.0,7,0,0,0,0,0,28.0,0.0,0.0,0,0,7,0,0.2222222222222222,1.98
4,3,4.0,8,0,0,0,0,0,32.0,0.0,0.0,0,0,8,0,0.75,2.4
8,4,2.0,5,3,1,0,0,0,10.0,6.0,2.0,0,0,9,3,0.5,4.5
8,4,2.0,5,2,1,0,0,0,10.0,4.0,2.0,0,0,8,2,0.5,8.34
6,3,3.0,5,2,1,0,0,0,15.0,6.0,3.0,0,0,8,2,0.5,4.98
5,2,3.0,7,3,1,1,0,0,21.0,9.0,3.0,12,0,12,3,0.4,18.0
7,4,5.0,10,4,1,1,0,0,50.0,20.0,4.0,12,0,16,4,0.5714285714285714,28.000000000000004
16,14,2.0,10,6,3,0,0,0,20.0,12.0,6.0,0,0,19,6,0.875,29.820000000000007
8,4,4.0,8,5,1,1,0,0,32.0,20.0,4.0,12,0,15,5,0.5,29.64
2,2,1.0,3,2,0,1,0,0,3.0,2.0,0.0,12,0,6,2,1.0,17.7
4,3,2.0,6,2,0,1,0,0,12.0,4.0,0.0,12,0,9,2,0.75,16.8
2,2,3.0,3,2,1,0,0,0,9.0,6.0,3.0,0,0,6,2,1.0,8.22
3,2,3.0,3,2,1,1,0,0,9.0,6.0,3.0,12,0,7,2,0.6666666666666666,17.460000000000004
2,2,5.0,2,0,0,0,0,0,10.0,0.0,0.0,0,0,2,0,1.0,0.9375
6,4,2.0,6,4,1,1,0,0,12.0,8.0,2.0,12,0,12,4,0.6666666666666666,29.34
3,3,3.0,8,3,1,1,0,0,24.0,9.0,3.0,12,0,13,3,1.0,19.32
3,3,5.0,8,1,1,1,1,4,40.0,5.0,4.0,12,4,12,2,1.0,44.53125
5,3,5.0,6,3,1,1,0,0,30.0,15.0,4.0,12,0,11,3,0.6,19.78125
4,3,5.0,10,1,1,1,0,0,50.0,5.0,4.0,12,0,13,1,0.75,22.1875
2,5,5.0,6,2,1,1,0,0,30.0,10.0,4.0,12,0,10,2,2.5,21.8125
9,5,2.0,8,0,0,0,0,0,16.0,0.0,0.0,0,0,8,0,0.5555555555555556,2.37
4,3,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.75,1.38
9,3,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.3333333333333333,0.0
5,3,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0.6,0.0
4,3,6.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.75,1.95
6,2,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.3333333333333333,0.0
15,8,0.0,9,0,0,0,0,0,0.0,0.0,0.0,0,0,9,0,0.5333333333333333,3.93
11,6,0.0,7,5,0,0,0,0,0.0,0.0,0.0,0,0,12,5,0.5454545454545454,17.639999999999997
27,10,6.0,11,5,0,0,0,0,66.0,30.0,0.0,0,0,16,5,0.37037037037037035,35.25
14,8,7.0,12,7,4,1,0,0,72.0,49.0,16.0,12,0,24,7,0.5714285714285714,73.7625
15,9,4.0,7,0,0,0,0,0,28.0,0.0,0.0,0,0,7,0,0.6,3.84
4,2,3.0,3,0,0,0,0,0,9.0,0.0,0.0,0,0,3,0,0.5,1.5
1,2,0.0,3,1,0,0,0,0,0.0,0.0,0.0,0,0,4,1,2.0,0.27
6,5,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0,0,7,0,0.8333333333333334,0.0
8,4,3.0,7,0,0,0,0,0,21.0,0.0,0.0,0,0,7,0,0.5,3.96
8,4,4.0,5,0,0,0,0,0,20.0,0.0,0.0,0,0,5,0,0.5,2.52
1,1,8.0,2,0,0,0,0,0,12.0,0.0,0.0,0,0,2,0,1.0,1.6
4,3,6.0,6,2,0,0,0,0,36.0,12.0,0.0,0,0,8,2,0.75,8.775000000000002
7,4,7.0,6,2,0,0,0,0,36.0,14.0,0.0,0,0,8,2,0.5714285714285714,12.25
2,3,12.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,1.5,8.4
10,6,8.0,6,3,0,0,0,0,36.0,24.0,0.0,0,0,9,3,0.6,21.2
7,2,11.0,10,3,2,1,0,0,60.0,24.0,8.0,12,0,16,3,0.2857142857142857,81.8125
11,6,18.0,12,3,1,0,0,0,72.0,24.0,4.0,0,0,16,3,0.5454545454545454,51.6375
6,4,18.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.6666666666666666,81.67500000000001
6,2,11.0,5,2,1,1,0,0,30.0,16.0,4.0,12,0,9,2,0.3333333333333333,57.475
6,2,21.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.3333333333333333,119.30625
5,4,11.0,7,2,1,0,0,0,42.0,16.0,4.0,0,0,10,2,0.8,24.54375
4,4,6.0,15,4,2,1,0,0,90.0,24.0,8.0,12,0,22,4,1.0,47.55
9,5,2.0,20,3,2,0,0,0,40.0,6.0,4.0,0,0,25,3,0.5555555555555556,31.92
7,5,6.0,20,5,2,1,0,0,120.0,30.0,8.0,12,0,28,5,0.7142857142857143,65.25
16,4,6.0,7,3,0,0,0,0,42.0,18.0,0.0,0,0,10,3,0.25,13.724999999999998
16,12,5.0,13,0,0,0,0,0,65.0,0.0,0.0,0,0,13,0,0.75,6.90625
2,2,7.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,1.0,2.8000000000000003
7,6,7.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,0.8571428571428571,2.7125000000000004
7,6,4.0,7,0,0,0,0,0,28.0,0.0,0.0,0,0,7,0,0.8571428571428571,2.8800000000000003
4,2,11.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.5,3.9875
3,2,6.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.6666666666666666,0.975
9,6,7.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.6666666666666666,3.2375000000000007
10,6,7.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,0.6,2.7125000000000004
11,6,10.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,0.5454545454545454,4.625
3,4,7.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,1.3333333333333333,2.7125000000000004
13,5,2.0,6,1,0,0,0,0,12.0,2.0,0.0,0,0,7,1,0.38461538461538464,2.5200000000000005
27,10,5.0,6,0,0,0,0,0,30.0,0.0,0.0,0,0,6,0,0.37037037037037035,1.5
6,7,12.0,10,3,1,0,0,0,60.0,24.0,4.0,0,0,14,3,1.1666666666666667,25.8
4,6,1.0,3,0,0,0,0,0,3.0,0.0,0.0,0,0,3,0,1.5,0.36
13,8,1.0,11,4,0,0,0,0,11.0,4.0,0.0,0,0,15,4,0.6153846153846154,13.2
8,2,3.0,5,0,0,0,0,0,15.0,0.0,0.0,0,0,5,0,0.25,1.2000000000000002
9,6,4.0,5,0,0,0,0,0,20.0,0.0,0.0,0,0,5,0,0.6666666666666666,1.47
12,14,4.0,10,4,2,0,0,0,40.0,16.0,8.0,0,0,16,4,1.1666666666666667,15.72
5,6,3.0,3,0,0,0,0,0,9.0,0.0,0.0,0,0,3,0,1.2,0.7200000000000001
12,6,4.0,7,0,0,0,0,0,28.0,0.0,0.0,0,0,7,0,0.5,3.78
4,4,11.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,1.0,4.2625
14,8,1.0,10,0,0,0,0,0,10.0,0.0,0.0,0,0,10,0,0.5714285714285714,0.7200000000000001
7,5,1.0,5,1,0,0,0,0,5.0,1.0,0.0,0,0,6,1,0.7142857142857143,1.14
23,10,1.0,12,0,0,0,0,0,12.0,0.0,0.0,0,0,12,0,0.43478260869565216,0.8400000000000001
7,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.42857142857142855,0.3
10,6,7.0,9,3,1,1,0,0,54.0,21.0,4.0,12,0,14,3,0.6,49.525000000000006
8,7,12.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.875,88.19999999999999
10,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.6,0.54
5,4,14.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,0.8,15.4875
6,6,12.0,4,2,2,1,0,0,24.0,16.0,8.0,12,0,9,2,1.0,99.6
10,1,12.0,5,0,1,1,0,0,30.0,0.0,4.0,12,0,7,0,0.1,58.05
8,5,12.0,6,2,0,1,0,0,36.0,16.0,0.0,12,0,9,2,0.625,61.65
10,6,12.0,5,2,0,0,0,0,30.0,16.0,0.0,0,0,7,2,0.6,54.15
10,1,12.0,6,2,0,0,0,0,36.0,16.0,0.0,0,0,8,2,0.1,59.400000000000006
9,7,12.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.7777777777777778,4.725
5,5,3.0,6,3,1,0,0,0,18.0,9.0,3.0,0,0,10,3,1.0,21.36
6,9,3.0,6,2,2,1,0,0,18.0,6.0,6.0,12,0,11,2,1.5,29.85
8,5,4.0,14,1,0,0,0,0,56.0,4.0,0.0,0,0,15,1,0.625,10.02
18,14,3.0,3,1,0,0,0,0,9.0,3.0,0.0,0,0,4,1,0.7777777777777778,3.0600000000000005
9,6,3.0,6,4,2,1,0,0,18.0,12.0,6.0,12,0,13,4,0.6666666666666666,31.200000000000003
7,5,4.0,8,2,1,1,0,0,32.0,8.0,4.0,12,0,12,2,0.7142857142857143,25.08
7,8,2.0,6,0,0,0,0,0,12.0,0.0,0.0,0,0,6,0,1.1428571428571428,2.1
12,5,3.0,2,0,0,0,0,0,6.0,0.0,0.0,0,0,2,0,0.4166666666666667,0.36
5,3,1.0,4,1,0,0,0,0,4.0,1.0,0.0,0,0,5,1,0.6,0.0
10,3,1.0,4,0,0,0,0,0,4.0,0.0,0.0,0,0,4,0,0.3,0.42
4,5,2.0,5,0,0,1,0,0,10.0,0.0,0.0,12,0,6,0,1.25,10.8
4,2,4.0,3,0,0,0,0,0,12.0,0.0,0.0,0,0,3,0,0.5,0.96
10,4,4.0,6,2,1,0,0,0,24.0,8.0,4.0,0,0,9,2,0.4,10.44
4,2,4.0,4,0,0,0,0,0,16.0,0.0,0.0,0,0,4,0,0.5,1.2000000000000002
5,3,4.0,1,0,0,0,0,0,4.0,0.0,0.0,0,0,1,0,0.6,0.48
11,4,6.0,5,0,1,0,0,0,30.0,0.0,4.0,0,0,6,0,0.36363636363636365,5.475
4,2,5.0,4,0,1,1,0,0,20.0,0.0,4.0,12,0,6,0,0.5,14.312500000000002
7,4,4.0,5,1,1,0,0,0,20.0,4.0,4.0,0,0,7,1,0.5714285714285714,5.16
3,2,4.0,4,0,1,1,0,0,16.0,0.0,4.0,12,0,6,0,0.6666666666666666,14.340000000000002
9,3,5.0,8,1,0,0,0,0,40.0,5.0,0.0,0,0,9,1,0.3333333333333333,11.093750000000002
4,3,4.0,6,1,0,0,0,0,24.0,4.0,0.0,0,0,7,1,0.75,10.26
9,4,5.0,8,1,0,0,0,0,40.0,5.0,0.0,0,0,9,1,0.4444444444444444,12.0625
9,4,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.4444444444444444,5.1000000000000005
6,4,5.0,8,2,0,0,0,0,40.0,10.0,0.0,0,0,10,2,0.6666666666666666,15.75
10,5,1.0,9,2,0,0,0,0,9.0,2.0,0.0,0,0,11,2,0.5,14.760000000000003
10,4,5.0,9,2,1,0,0,0,45.0,10.0,4.0,0,0,12,2,0.4,18.375
5,4,1.0,9,2,0,0,0,0,9.0,2.0,0.0,0,0,11,2,0.8,12.66
